ID;File name;Title;MIME type;Address;Author;Authored on;Checksum;Country;Crawler;Date;Description;File encoding;File extension;File size;Generator;Keywords;Language;Message ID;Modified on;Name;Notes;Other name;Previous name;Program;Published on;Publishing source;Publishing source URL;Retrieved on;Source link;Summary;Topics;Weak alias;Wikidata ID;Wikipedia Article
18562.1b829725521b39366e8414004437110e04290ccc;letter from the Mayor of Budapest - RRF.pdf;36525bizhubc308@budapest.hu-20210608170148;application/pdf;;;;776a4ba3de69dc1212726fd4b41fcd0623996523;Hungary;;;;;;1035639;"KONICA MINOLTA bizhub C308; 36525bizhubc308@budapest.hu";;;;;;;;;;;;;;;;;;;
18550.951be315af2a3bc5f315f96b040fa4b4af39e77c;4.7 _16980.F_RRP Loan Facility.v2.pdf;;application/pdf;;�������;;40df54507d9181352c3230f6e3527353393a2ada;Greece;;;;;;859003;��;;;;;;;;;;;;;;;;;;;
18233.21f30bc306e77b32b474f7361c17fc6b615bf754;1.2 _16932.F_Olympic Athletic Center of Athens.pdf;;application/pdf;;User;;fa9391286a5139272fc8c4b568483b2a925f06eb;Greece;;;;;;199929;��;;;;;;;;;;;;;;;;;;;
18967.4bec1ef68333c015b3d66d4734d50dc9ce3ec3c3;3.1 Project description Vetterslev-Buske.pdf.pdf;Investeringsplan 2008;application/pdf;;��;;10ba60722f7e334f23cce9a8e84e3880c8dc5b1b;Denmark;;;;;;212041;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18316.4b6e95a0e4c1f808992ff96fdd95ba23d4c7fbaa;2.2 _16842.F_Central BI - Data Analytics.pdf;;application/pdf;;Paris Bayias;;cc8d1bfd8804791b18a8caae3ae3b569277dadd8;Greece;;;;;;255662;��;;;;;;;;;;;;;;;;;;;
18149.911cb49522b3bbcaaff552bdb6b5cf5f02941393;Comm Third Parties 21.9.2021.pdf;Ohne Titel;application/pdf;;Tillack, Hans-Martin;;f5d01e5bd925d1dc8e81cd7060445df732d52d08;Germany;;;;;;48534;"macOS Version 11.4 (Build 20F71) Quartz PDFContext; Outlook";;;;;;;;;;;;;;;;;;;
19064.f9ab3ce26910a9d7a7f5ce8ac1a818857a8a56db;MT digital strategy - rev 240421 w COM comments.docx.pdf;;application/pdf;;;;6359e4fcaff06eb1c7d13e92802af1a17e700faa;Denmark;;;;;;240064;;;;;;;;;;;;;;;;;;;;
18899.d9510a636acdbf2b067d7cbf9b2c55b3cfaea128;10. List of previous projects in the Foundation of organic farming.pdf_.pdf;;application/pdf;;;;e2c5b8b964fe4f3758cd81ed5c16d15ecc1fc256;Denmark;;;;;;142636;;;;;;;;;;;;;;;;;;;;
18638.e05aed4f003e2317eafa5a5eda2156c47a338e4f;Estrutura-de-Missao-Recuperar-Portugal-1.pdf;;application/pdf;;;;088ef2b89fe27e04826e31436cebc5dd7ba69525;Portugal;;;;;;377993;iText 5.0.6 (c) 1T3XT BVBA;;;;;;;;;;;;;;;;;;;
18606.7f558ea2642d8b66d7c3f79f0d34faf07ba51340;CONSIL_ST_10155_2021_INIT_EN_TXT.pdf;;application/pdf;;DQL EN;;735cb8c709f0970a57eea9b054f7c227a80fb77e;Luxembourg;;;;;;352105;"Foxit FXPDFA 1.2; Foxit Rendition Server 2.3.2.27";;;;;;;;;;;;;;;;;;;
18261.cd98341ae94df5db62b673b30539e6362a7b92fa;1.4 _16898.D_Water Supply Projects (Corfu).pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;b540356d36608d91a3b419e646e86f378036f1c1;Greece;;;;;;191739;��;;;;;;;;;;;;;;;;;;;
18957.8cf1d6bcc2ad1541b831fffdb67ee380e29794c5;20.2 Costing table Stitunnel Melhedevej-Egholm Tørring.pdf.pdf;21-03687-1 H34812 Stitunnel Melhedevej + Egholm Tørring - Anlægsoverslag tilpasset 7049658_1_0.XLSX;application/pdf;;anba;;bbaf812e08713cbf9ce4baa421716787f3fc24c0;Denmark;;;;;;365046;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18320.d7012fa0d4c5fbb8f5eefe0ba1512b11b4a1afe4;2.2 _16854.F_Smart cities.pdf;;application/pdf;;Lakiara Eirini;;fb6cca2ce39f7eeb4cc4ac87d72769ca6a9f3a3a;Greece;;;;;;293912;��;;;;;;;;;;;;;;;;;;;
18652.c748b8e896379063cea818d71759a08e24821752;cellar_dfaa8c1c-ce9f-11eb-ac72-01aa75ed71a1.0001.02_DOC_2.pdf;;application/pdf;;HORVATH Reka (SG-RECOVER);;dd2b975cbae6f65c70812c2a5b7df7ce80d0d83e;Portugal;;;;;;4976824;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18415.541ebc26029b4446b40f0086f4be8c85d36969fb;4.1 _16863.D_Super_depreciation of expenses.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;1dd8ec84f88bb928f2c583fbb71bfcf9ba45537c;Greece;;;;;;164905;��;;;;;;;;;;;;;;;;;;;
18186.2d5ebc38c1986efadd1a9e969ebc7c3d9c519862;Kopie von Payment profile_DE.xlsx.pdf;;application/pdf;;PALVOLGYI Balazs (ECFIN);;575cd2e3d7f4e5fd6dbb541f3dc9feed9d1dde5a;Germany;;;;;;303109;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18269.d07443fbf3a22b29467bd89236b1fa7464eb5570;1.4 _16912.F_Forest firefighting, prevention and response.pdf;;application/pdf;;Georgina Grafakou;;7f0ddd7f1df6e47c902e57ed3a0d6a79cbd8a43d;Greece;;;;;;183232;��;;;;;;;;;;;;;;;;;;;
18923.70854073cd743b44b26da58968e6028244708557;12.2 Costing table Cykelsti Gudum - Borumvej, Lemvig.pdf.pdf;21-04379-1 H47504 Cykelsti Gudum - Borumvej Lemvig - Anlægsoverslag tilpasset 7049778_1_0.XLSX;application/pdf;;anba;;7e29b6e904a6df6230441c306b51a030d67793c9;Denmark;;;;;;363675;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18331.b3e21aae4132fd019752f4a8b7ba97456ded7bf9;2.2 _16965.D_Data Classification Studies for Public Sector.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;56671787a5b5b3cea22cbf295f7dce6d2a36dc02;Greece;;;;;;206223;��;;;;;;;;;;;;;;;;;;;
18674.19b4211611819fcd35d403285aca68e309231dad;CONSIL_ST_10612_2021_ADD_1_EN_TXT.pdf;;application/pdf;;DUBUSSE Christine (TAXUD);;7ce8eddc2118d6867f97afbfa771ffd519390961;Slovenia;;;;;;3919355;"Foxit FXPDFA 1.2; Foxit Rendition Server 2.3.2.27";;;;;;;;;;;;;;;;;;;
19015.198428d74641697213dc1f6385ad94b68af35c03;8. List of soil quality criteria.pdf_.pdf;;application/pdf;;;;f2cfdd8a523b08a2adad65551caf68b72f090e4c;Denmark;;;;;;1160666;;;;;;;;;;;;;;;;;;;;
18419.1a38da7dc00a628cae2c46555e2f7512b3314fbc;4.2 _16701.D_Enhance State-aid network.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;0a6b8ac523df3eec185e8d722c5a3a244a362025;Greece;;;;;;162139;��;;;;;;;;;;;;;;;;;;;
18192.d46d52338b5b326e1ddb77dde55ea49ec47df74c;table of contentsfinal.docx.pdf;;application/pdf;;Nehlsen, Philipp (I DARP);;8878c7ce6300101c3805979c7c264664bb83c314;Germany;;;;;;265617;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18278.67c44e72be474fefe72d251073abf1e81ba03252;2.1 _16844.F_5G technology.pdf;;application/pdf;;Eirini Lakiara;;a67b9a6431ec99ce88b2a10301669cc73215ca09;Greece;;;;;;200173;��;;;;;;;;;;;;;;;;;;;
18978.f4863b844b4faa772c76535e8e6a29b3238917b1;5.1 Project description Stenholt-NrKnudstrup delstr2.pdf;Investeringsplan 2008;application/pdf;;��;;22646961c12030524d235fb18dbe7543057111ce;Denmark;;;;;;198724;��;;;;;;;;;;;;;;;;;;;
18340.9034a1a67c80fff87cf1792cfd0bb6393ecf3a48;3.1 _16746.F_Passive labour market policies.pdf;;application/pdf;;User;;3e55888a29c9eaddac5b87d4441dba84c90a3b6f;Greece;;;;;;205577;��;;;;;;;;;;;;;;;;;;;
18698.cb1cea603b726b5f376502026684c4853f5ef5f1;16062021-Componente3.pdf;COMPONENTE 3;application/pdf;;Rocio Castrillo;;c8b07687afacfa8b485a1dcf9cefda5646203523;Spain;;;;;;2058339;��;;;;;;;;;;;;;;;;;;;
18535.278fddf0e212e540ddf3165f59fa8a96d6f24464;4.6 _16960.D_Smart Infrastructure.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;2c722c43af59db27f8c884385b1d35675a5ab529;Greece;;;;;;162708;��;;;;;;;;;;;;;;;;;;;
18196.4df0ede4ee9ede4e796abdd263da98283c59a136;_$email.rtf;;;;;;3097b35b1c149d392d35d5e0ff846d6564c5953b;Germany;;;;;;162;;;;;;;;;;;;;;;;;;;;
18298.fd41a05c44a3bf6141daaa2ca5b06d65ef68ef07;2.2 _16780.F_Public Administrations One-Stop Shops.pdf;;application/pdf;;Lakiara Eirini;;af39506758b3e6bedbd6116bf22d5664ef0ce0b1;Greece;;;;;;210785;��;;;;;;;;;;;;;;;;;;;
18916.9f07cad05c8abd97e30b9c6045d06f0dc9bda110;11.2 Costing Table Cykelsti langs Overdrevsvejen.pdf.pdf;21-05157-1 H10410 Cykelsti Overdrevsvejen Hillerød - Anlægsoverslag tilpasset 7055451_1_0.XLSX;application/pdf;;anba;;bc84eb4e421830d53d5f0ba2e35fb330073601ba;Denmark;;;;;;358446;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18349.7c8f1934bc434192ae1dc3b6062aa6ce5a2b6893;3.2 _16289.D_Excellence in Universities _ Innovation.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;ef9d31d8d6e2c1930f29ca5147aba642cf8a271b;Greece;;;;;;162197;��;;;;;;;;;;;;;;;;;;;
18668.6564532beb28b2d2ff72d09165ca53d58097929a;16062021-Componente10.pdf;;application/pdf;;;;4be3bc21de66b5fbdb60ac53d64bcab14e2d1946;Spain;;;;;;1083255;��;;;;;;;;;;;;;;;;;;;
18210.a3d3d565d2811db916c0619437704910969812c6;1.1 _16901.D_HEDNO network upgrades.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;90f47c62c0c1eb3c375bfa6b60fc12f6ee2cc709;Greece;;;;;;162327;��;;;;;;;;;;;;;;;;;;;
18334.00029d65b5306c375dbf5994fe2e7bcd1b9fc67e;2.3 _16706.F_Digital Transformation of SMEs.pdf;;application/pdf;;Eirini Lakiara;;773d871d8989028c6362978d01b063d9ee88183e;Greece;;;;;;419785;��;;;;;;;;;;;;;;;;;;;
18935.3fada80a2bc77aa117437936378114812d882a75;16.2 Costing table Stikryds Koldingvej Toftlund.pdf;21-03648-1 H32211 Stikryds Koldingvej Toftlund - Anlægsoverslag tilpasset 7049636_2638809_0.XLSX;application/pdf;;anba;;9f09201e589c3b8a17f56389e0a36ddf3cc336a8;Denmark;;;;;;324531;Microsoft: Print To PDF;;;;;;;;;;;;;;;;;;;
18362.d0731be47755a1eb1462b58cd7125ad7f748c9b4;3.2 _16934.F_Upgrading Vocational Education and training.pdf;;application/pdf;;Lydia Vallianou;;2c35eb7166083f11d8bb1a0ce6092a3193f10aa6;Greece;;;;;;229417;��;;;;;;;;;;;;;;;;;;;
18701.92b9e94b57e2e6fe351535de987ed99f0809a425;CONSIL_ST_10150_2021_INIT_EN_TXT.pdf;;application/pdf;;HOULTON Fleur Ann;;0176b9268ed4ef733e227c4216db49ecdbb5fcd9;Spain;;;;;;379498;"Foxit FXPDFA 1.2; Foxit Rendition Server 2.3.2.27";;;;;;;;;;;;;;;;;;;
19037.f3157bb7075782f84496f91b855d50094b96b1d7;DRAFT - Part 3 - Complimentarity and Implementation.pdf.pdf;Microsoft Word - Part 3 - Complimentarity and implementation of the plan{F2#2544992#6#2544984#0}.docx;application/pdf;;b063112;;238c478ba28fd07e3445c45cc1ba79679185524c;Denmark;;;;;;322316;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18531.f9cea0d1c70873363416bbea8e82ab81ff520db2;4.6 _16954.D_Rail network upgrade .pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;f16692af2f9f92ad11b4d41f9d877fc372b2d87c;Greece;;;;;;168061;��;;;;;;;;;;;;;;;;;;;
18339.5e779142e83d4e2def4f007fb61d30c8b62e695b;3.1 _16746.D_Passive labour market policies.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;72a6e14ec84a0cc69f68820313c3d857e5abae01;Greece;;;;;;162256;��;;;;;;;;;;;;;;;;;;;
19084.e5a6a12fac35d1ea653c6f8a842f64db3114860b;Draft_Danish_RRP_033121.pdf_.pdf;;application/pdf;;;;f5a69709ab062bbef427b7c0d369bf0b5620e525;Denmark;;;;;;6163889;;;;;;;;;;;;;;;;;;;;
18368.27efdd414b6e1752d8d89f2ea124288b99cf16df;3.3 _16755.F_Primary Health Care System reform.pdf;;application/pdf;;Andriana Skyfta;;9c138d5ec9a4410accbe89e192427e9e8206fb0b;Greece;;;;;;217312;��;;;;;;;;;;;;;;;;;;;
b43016b42c72e3651e1591df2494a6a34d7b49ce.2ae573e8727a9485b6550c3c1cf1cab991c68df9;DNSH_cheklist_Jâ∞upîte_D_1_17.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T12:26:00;3ce279be8fdb11eba0972fc3703997fd49c7320c;#N/B;;;;;;25927;;;;;2021-03-29T12:26:00;;;;;;;;;;;;;;;
19080.2f942f874e06f76a5bebf248bb32d3139965bce1;Technical RRP submission guidance (2021-02-15).pdf.pdf;;application/pdf;;;;c7e250bdc433ab448305333b9dbcbb857a9884a3;Denmark;;;;;;467730;OCR CoDe 2019 5.1905.142.0 (c) 2005-2019 European Commission;;;;;;;;;;;;;;;;;;;
18551.2646e0fcee191284eb77db9d757e9a81cfeae275;4.7_16968.D_Technical_Assistance.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;08cb7f83d28e74f6798289fada9f58232fd24727;Greece;;;;;;161680;��;;;;;;;;;;;;;;;;;;;
18366.e89ffee298eec12291fd90cb54e69d456b54c85f;3.3 _16753.F_Hospital at Home.pdf;;application/pdf;;Andriana Skyfta;;3b161b252f441dab58c112cbb582a27001c7be57;Greece;;;;;;186909;��;;;;;;;;;;;;;;;;;;;
19054.13a5d6a1704abffc1eb359763d91cdee1bb491b7;Genopretningsplan - RRF_Structured_Data_040121.xlsx_.pdf;Genopretningsplan - RRF_Structured_Data_040121.xlsx.pdf;application/pdf;;;;4f46cec66033e22b28966b520eca54a122839ea7;Denmark;;;;;;1547203;Microsoft: Print To PDF;;;;;;;;;;;;;;;;;;;
18369.0f9da0e51f0d8b9ce7621111ce486f68248a1390;3.3 _16756.D_Health System reforms.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;1f89e24238a2957c28c792ff445ed5822350f3d5;Greece;;;;;;162243;��;;;;;;;;;;;;;;;;;;;
e3ab33ddaddf590b217f68ff5d71074e02b41b5c.41112f52b4ce4681f7ac7a5878ec700ed4057167;DNSH_cheklist_Idenas_kanals_02.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T11:56:00;88d7ea577da2d7b338c94df0b7e7297028927b1e;#N/B;;;;;;25996;;;;;2021-03-29T11:56:00;;;;;;;;;;;;;;;
18640.c71fd11944d39ff3ad35e8a8332eaa22c3269474;CELEX_52021SC0161_EN_TXT.pdf;;application/pdf;;;;053d684c5b3f953fbc54f7fd7ddd93cb38c75891;Slovakia;;;;;;2291059;PDF CoDe 2018 4.7111.7111 (c) 2002-2018 European Commission;;;;;;;;;;;;;;;;;;;
18370.adb3eaed340d8e0dd416422a6ffb671f614ebe16;3.3 _16756.F_Health System reforms.pdf;;application/pdf;;Andriana Skyfta;;12cd874911699cfdd20c52c6cffd8fe0f124a982;Greece;;;;;;244710;��;;;;;;;;;;;;;;;;;;;
19058.3bdcf5b8a6dfdfa602e101bc94d0613abc0f9968;Milestones and targets for a new national digital strategy - rev 220421.docx_.pdf;;application/pdf;;;;01c73f30e588821f6ab8f193407159c3c6449324;Denmark;;;;;;232972;;;;;;;;;;;;;;;;;;;;
18374.a5c724b8bda67508e98871f27df9b99b20ef2013;3.3 _16783.F_Public Health Prevention Program.pdf;;application/pdf;;Lilian Vildiridi;;ce836d9474c14e3f0c5799dc480b1398f68b4ed0;Greece;;;;;;242581;��;;;;;;;;;;;;;;;;;;;
abc677caea4c2109ae4dcb1ec243aaabc181df4c.830bc5e32f35cdc9ca78186450ef4de0ecc08eaf;DNSH_cheklist_Odinu_Pavasara_D_1_2_19.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T13:04:00;ee4ce068178d1f9fa15d673d1637eb5b2a14aa47;#N/B;;;;;;25909;;;;;2021-03-29T13:04:00;;;;;;;;;;;;;;;
18699.2d92e62a0463f4a9643b176c34cc94c987030525;16062021-Componente8.pdf;;application/pdf;;;;266989d7cf8d05424186929573f8bd273b9465d4;Spain;;;;;;1904199;��;;;;;;;;;;;;;;;;;;;
18389.c03d5db464f6ab74079533cf06f490030b5b42c8;3.4 _16763.D_Digital transformation of the immigration and asylum system.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;3ba24c6588123a9ad8e7bfa9f2c1c5d58cd57c88;Greece;;;;;;162211;��;;;;;;;;;;;;;;;;;;;
19017.acad1cb685aedc997b4d3ab3083a9f967bddadb8;2_6_Digitalization.docx.pdf;;application/pdf;;;;be4fff2f0c8f98c918360b8241ed04047da07f28;Denmark;;;;;;6979441;;;;;;;;;;;;;;;;;;;;
18385.c192cf5118d3e2d86237459d67b6a490faf88191;3.4 _16688.D_Refugee labour market.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;6fd028fd0786022c90b0d8f81bbe17fd3c24259c;Greece;;;;;;161852;��;;;;;;;;;;;;;;;;;;;
503b299f2cf627d5cd53aabc1c3ca768c037426d.6215b283303aa72d7098e1c5e0d267fefd2ce9ea;DNSH_cheklist_Varpa_D_1_16.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T13:02:00;d2f8fd5c12d49b8cddb5009895ce2c599e923ec9;#N/B;;;;;;25923;;;;;2021-03-29T13:02:00;;;;;;;;;;;;;;;
19074.88b83a94c4cf93b46bc2cbf4618dccb7f72ded78;SWD annex - Summary table on climate and digital tagging .pdf;;application/pdf;;;;a1cb83a59c412374e0151f8653fa41477575b24f;Denmark;;;;;;86349;;;;;;;;;;;;;;;;;;;;
18677.f0f2dacbc5312851a3e4aeee20e9d29e8e20e4c8;16062021-Componente19.pdf;;application/pdf;;;;7c36f93a2c72fa0fc3eeffa57522704165ea598e;Spain;;;;;;1074495;��;;;;;;;;;;;;;;;;;;;
18441.b0b8eee1f2dfa01b44b20a4946e7045a8835356f;4.3 _16292.D_New Judicial Buildings.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;e8ff20ea85e40722ba6b24a74e40fbb642198e6e;Greece;;;;;;173534;��;;;;;;;;;;;;;;;;;;;
19072.37c7f7518970fa70f0a7cc5b6b6750cb2faadade;Overview of how comments to digitalisation component has been met.docx_.pdf;;application/pdf;;;;77dc7604670a187fbaf8324a658455949c0bfa34;Denmark;;;;;;1149534;;;;;;;;;;;;;;;;;;;;
18404.e05704ad62b75b3a3bcfeed41c94fe270ec9afbd;4.1 _16610.F_Promoting VAT refunds.pdf;;application/pdf;;George Karanatsidis;;dee6b13db013aa4f02415bdeaad4e3657be198b8;Greece;;;;;;196078;��;;;;;;;;;;;;;;;;;;;
8272720b8b50f70e1bf9b56d7ecfee52990fee8e.fddbfe060dd0b54739af891a7337bcc1b396e6c6;DNSH_cheklist_Rezekne_D_1_25.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T13:13:00;e2dd34b9a0a89fa6dabb8b68683668673312fb05;#N/B;;;;;;25970;;;;;2021-03-29T13:13:00;;;;;;;;;;;;;;;
18611.9cdc20ccfa1044acdf0489444454204d5e85aefa;cellar_4a5b8045-16f2-11ec-b4fe-01aa75ed71a1.0002.02_DOC_1.pdf;;application/pdf;;;;1317aa86997444c48915c3ba43129f60f3662890;Malta;;;;;;200003;PDF CoDe 5.2109.568.0 (c) 2002-2021 European Commission;;;;;;;;;;;;;;;;;;;
18463.8bc828a27102482227664a8bedbc307b47f2952d;4.5 _16624.D_GSRT Research Centres upgrade.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;e845a0f6274f63edab1129bf8395c638c5025c2f;Greece;;;;;;209960;��;;;;;;;;;;;;;;;;;;;
19019.1ceb3ba3d812c0c746657a131e59253d0869e84e;Component 3 - Green tax reform (milestones and targets).pdf_.pdf;;application/pdf;;;;7537377e89730ecfb6dbe4236ebb8485a7f687f7;Denmark;;;;;;422480;;;;;;;;;;;;;;;;;;;;
18408.6e9a9f317e8a0a5112893617de98b3b0ed4be7f8;4.1 _16614.F_Online cash registers _ POS reform.pdf;;application/pdf;;George Karanatsidis;;eba811636aca6a8dd975cf1dc4ebfb54ecc84804;Greece;;;;;;170268;��;;;;;;;;;;;;;;;;;;;
dd964ff449e63c47eee263b05eb9ccfc22f08411.d3981d2971e8d4afadab9ff547e5eaf28c160b5a;DNSH_cheklist_Reina_SS_11.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T12:47:00;7c10a97bafab3947b752eb6ac9c8dd040cb27721;#N/B;;;;;;25889;;;;;2021-03-29T12:47:00;;;;;;;;;;;;;;;
4129e2507e287cd80c8aebbcb3c5c96812f0ff77.6d6bbc04521ab5fc59bc56fe28fcffd230ec52fc;DNSH_cheklist_Vecmalta_03.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T11:58:00;bcef117352988190d65b7a91983eafc1f0060023;#N/B;;;;;;25931;;;;;2021-03-29T11:58:00;;;;;;;;;;;;;;;
18467.7f86d2afb9515bf5b755009ccca3f6b905dbceea;4.5 _16971.D_Research - Create - Innovate.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;009738046f4c18d7426b41f9f441e0521865605e;Greece;;;;;;236291;��;;;;;;;;;;;;;;;;;;;
19066.d6b3a60863e1bc8884e0580b10293cf9e740cdc5;Overview of the Danish Recovery and Resilience Plan.docx_.pdf;;application/pdf;;;;065a0c799966c118b25b66281a4bf3ad48fa9732;Denmark;;;;;;360962;;;;;;;;;;;;;;;;;;;;
18426.f0fc003cbaa8f13d09090a411086c098ed7f6cfc;4.2 _16705.F_Transformation of Fiscal Management.pdf;;application/pdf;;Paris Bayias;;1052ef92f630452c50a80b710c40323cf049997c;Greece;;;;;;307163;��;;;;;;;;;;;;;;;;;;;
18637.d6e4964c54a3375f4bfe6539ed980c52f3d222b1;Decreto-Lei-6_2015_AuxiliosEstado.pdf;;application/pdf;;;;43f6180a47677d81d381a27331e180774073099a;Portugal;;;;;;248822;iText 5.0.6 (c) 1T3XT BVBA;;;;;;;;;;;;;;;;;;;
18798.692822ed7b912927190e1842609bb7d5f55e8b8b;95 SE feedback on draft education component_22122020 SE comments.docx.pdf;;application/pdf;;BROKELIND Alice (SG-RECOVER);;3b0655a64b11a2bdd981beb98b94cd549d16dce0;Sweden;;;;;;366961;"Microsoft� Word 2019; PixEdit AS,  PixToolsLib Version 2.7.1.12";;;;;;;;;;;;;;;;;;;
94994f9d10a8682230f2b88b122026f5f13eb694.f9f610ba4d65a5180598fc0927e268dafe848800;DNSH_cheklist_Rigas_HES_Ogre_D_1_29.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T13:15:00;19db83ffccb1539bd78ad6390490128610a69f1d;#N/B;;;;;;25949;;;;;2021-03-29T13:15:00;;;;;;;;;;;;;;;
18480.416fad14e4403bf904ca9e332b5b6b4bb5bc1ffa;4.6 _16536.F_HOCRED Stores upgrade.pdf;;application/pdf;;Author;;57d44efa2db266fdaa3bc4ecd735cda2dd5eff55;Greece;;;;;;206843;��;;;;;;;;;;;;;;;;;;;
18986.c504b98a34eebe0c05b380aa0cf0fd3bdd9b9475;6.1 Project description Studsgård-Velhustedvej.pdf;Investeringsplan 2008;application/pdf;;��;;fead02b782b794404cb6ebc2a3a1d5f3f39c1490;#N/B;;;;;;249408;��;;;;;;;;;;;;;;;;;;;
18433.b929aae90dbc77a1b5c22bd290dc52a866ac57e0;4.2 _16972.D_Reforming Public Administration.pdf;;application/pdf;;SYLVESTRE Jullien (SG-RECOVER);;bea576b1bee8da9b85312855b90825b0d4a68937;Greece;;;;;;161674;��;;;;;;;;;;;;;;;;;;;
18717.a6521984ebb5f9524fb9f9b0448e8b79f88daa8c;besluit-wob-iao-covid-19.pdf;;application/pdf;;;;e7f5ff16f62e6034a2e28a3ee96af9f2469006e3;Netherlands;;;;;;2577948;;;;;;;;;;;;;;;;;;;;
18800.642f3ebcc086cb398543d72ea48854871bc08742;Ares(2021)3542463.pdf;;application/pdf;;;;10366aec5b13b5e4af4890a0b9f305959c05eab8;Sweden;;;;;;97280;;;;;;;;;;;;;;;;;;;;
979502e6ceb7ec5a1ca45c222f6c70b6f1bfa8e3.f5b406b24c1456bde864145376b9164d75e65630;DNSH_cheklist_Platone_01.docx;;application/vnd.openxmlformats-officedocument.wordprocessingml.document;;"Inese Pastare-Irbe; Gints Melkins";2021-03-29T11:54:00;91ad925af08f568e4688e2abb93027b9d86674d2;#N/B;;;;;;25948;;;;;2021-03-29T11:54:00;;;;;;;;;;;;;;;
18488.d94f3c4ee8b8951c29ce731abcc62000325bdd49;4.6 _16599.F_Digitilisation of Economic Diplomacy Network _ Exporters Training Program.pdf;;application/pdf;;Danai Kotsiopoulou;;8f272bb29bbfb51f03810cc18ec7f61a551d8104;Greece;;;;;;253378;��;;;;;;;;;;;;;;;;;;;
19009.d1a89a870ac1575a6e46561c4770caa698b2003c;Appendix 1. The investment window and vehicles.docx_.pdf;;application/pdf;;;;e3caaaaf5953a22556bdb1d82c3ff5f598416533;Denmark;;;;;;139159;;;;;;;;;;;;;;;;;;;;
18446.53f612ce52cd5db6702dd5b2950ce6d139164751;4.3 _16727.F_E-Justice.pdf;;application/pdf;;Tsalkadra Daphne;;071d8f263ad34b8efcbc15403a18ca633a60e9c6;Greece;;;;;;268162;��;;;;;;;;;;;;;;;;;;;
18713.5fbbefd6e057a72191e7db076c56b7401cf334e0;b1-inventarislijst-eu-en-b2-inventarislijst-nationaal.pdf;;application/pdf;;KEGEL;;899d1b1b9c6a82de7bab2aa6e701df65b8a75ddc;Netherlands;;;;;;121728;"Acrobat Distiller 21.0 (Windows); PScript5.dll Version 5.2.2";;;;;;;;;;;;;;;;;;;
